iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;medoid_0;medoid_1;medoid_2;medoid_3;cluster_size_0;cluster_size_1;cluster_size_2;cluster_size_3;iem;optimization;clustering;repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257357;0.18537826549771252;536871040;1073872896;27395502274;37581105184;71;78;327;221;;;;random_0
1;0.2513448966457677;0.08915769942608719;0.016629634072666266;0.1181371434798492;0.2008391403663697;0.12327716479800704;0.007096098510675712;0.19351822270057709;536871040;1073872896;27395502274;37581105184;68;75;339;215;-7.804927685048077;0.109375;0.046875;random_0
2;0.2513448966457677;0.08915769942608719;0.016629634072666266;0.1181371434798492;0.2008391403663697;0.12327716479800704;0.007096098510675712;0.19351822270057709;536871040;1073872896;27395502274;37581105184;68;75;339;215;-7.818131543102788;0.140625;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317257;0.12244267836512651;0.13150607973995737;0.21428175474110944;0.016445318155662837;0.020171010197108017;11274289314;1073881088;63902726242;33829335414;142;132;309;114;;;;random_1
1;0.21759689470292679;0.18696851518267218;0.15427883725944497;0.008776119151137235;0.35396023919614517;0.02012504856936174;0.04234311365111453;0.015951232287197546;11274289378;1073872896;63902726242;33829335414;117;126;347;107;-7.7841981344597615;0.109375;0.0625;random_1
2;0.2879257822319425;0.1753238902411995;0.16774072245118987;0.06932730863198354;0.1940920954691221;0.05695616918904933;0.04451093861894375;0.004123093166569504;11274289378;1073872896;63902726242;33829335414;117;125;328;127;-7.788997066244959;0.109375;0.0625;random_1
3;0.31539137027683584;0.18024937333201588;0.11391253031196387;0.010095332375119791;0.21288701949194577;0.07317415608744925;0.08409081281776017;0.01019940530690939;11274289378;1073872896;63902726242;33829335414;115;137;320;125;-7.787627423665813;0.15625;0.0625;random_1
4;0.2934730899598914;0.24633863610307455;0.15062912654550178;0.03502967572928355;0.18917538403851522;0.045536543492548806;0.00046046363660436274;0.03935708049458052;11274289314;1073872896;63902726242;27396280512;115;106;272;204;-7.7975312480394505;0.109375;0.046875;random_1
5;0.26712853714708207;0.19613563362533865;0.11870774977394312;0.0022576630702836084;0.08387012670246848;0.24493148422493202;0.015194099275859345;0.07177470618009273;11274289378;1073872896;63902726242;27396280512;129;105;268;195;-7.816975287499141;0.125;0.046875;random_1
6;0.31539137027683584;0.18024937333201588;0.11391253031196387;0.010095332375119791;0.21288701949194577;0.07317415608744925;0.08409081281776017;0.01019940530690939;11274289378;1073872896;63902726242;27470733376;108;110;279;200;-7.814094556795818;0.109375;0.0625;random_1
7;0.2503264478206897;0.18118627224893924;0.09288743890777261;0.13156973578838696;0.187709328016634;0.1351596523610738;0.003795341414368888;0.017365783442134897;11274289314;1073872896;63902726242;27396280512;146;95;273;183;-7.809317828139062;0.09375;0.0625;random_1
8;0.28206003281882985;0.2489339476285733;0.059132137176330195;0.053491386141685825;0.32701845336364355;0.0004343658363604515;0.027974638923521044;0.0009550381110559494;11274289314;1073872896;63902726242;27470733376;91;104;263;239;-7.828473217289705;0.140625;0.0625;random_1
9;0.23100146817560832;0.28560526106641454;0.048180961704098677;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;11274289314;1073872896;63350913314;27453825088;147;105;251;194;-7.822493737287244;0.109375;0.0625;random_1
10;0.38589812353111147;0.33822650530596715;0.025394866539336865;0.0870196693724164;0.07977728595257258;0.011696213496250043;0.03381265441055873;0.03817468139178661;11274289378;1073872896;64238069922;27395502274;105;105;253;234;-7.827125714239752;0.125;0.0625;random_1
11;0.2832493567464452;0.2590787285184928;0.2624926991599962;0.10479331000660308;0.003928406119581788;0.022338011407067426;0.01320083775025209;0.050918650291561555;11274289378;1073872896;64238069922;27470733376;133;118;260;186;-7.834689419205061;0.140625;0.0625;random_1
12;0.23973417691982177;0.19360176071830054;0.17299399751966626;0.19614375311136995;0.13855032576579537;0.02496274182328132;0.007748817062881926;0.026264427078882765;11274289378;1073872896;64238069922;27470733376;124;109;285;179;-7.80956835257816;0.109375;0.078125;random_1
13;0.26097409416675144;0.25531228788133464;0.1207997959763974;0.19634065499714798;0.06902396619470137;0.05628724818472066;0.03522618411846946;0.006035768480477058;11274289378;1073872896;64238069922;27470733376;127;112;278;180;-7.80731476630043;0.125;0.046875;random_1
14;0.26097409416675144;0.25531228788133464;0.1207997959763974;0.19634065499714798;0.06902396619470137;0.05628724818472066;0.03522618411846946;0.006035768480477058;11274289378;1073872896;64238069922;27470733376;127;112;278;180;-7.810440672305022;0.140625;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.23569143729881853;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;34896611456;1073881088;10737418336;27395305858;91;165;149;292;;;;random_10
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;34896611456;1073881088;11878408288;64238069922;102;151;138;306;-7.841351186097178;0.125;0.0625;random_10
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;34896611456;1073881088;11878408288;64238069922;101;151;138;307;-7.874011950169549;0.125;0.0625;random_10
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;34896611456;1073881088;11878408288;64238069922;101;151;138;307;-7.873679252499602;0.109375;;random_10
0;0.15108994594523184;0.24378534003112792;0.0835712452060656;0.17508396875411358;0.03457496843894646;0.1879164807572236;0.07592085597706041;0.04805719489023067;2147483680;35433621504;26847879232;12350267554;70;161;183;283;;;;random_11
1;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671816;0.1402530047885955;0.006348029328823759;0.033661377652713445;2147483680;1073881088;26847879232;29528301730;89;133;177;298;-7.800792064078188;0.109375;0.046875;random_11
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;2147483680;1073881088;26847879232;64227535010;41;167;150;339;-7.8702659707972895;0.140625;0.046875;random_11
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;2147483680;1073881088;26847879232;64227535010;41;167;150;339;-7.881778066464941;0.109375;0.0625;random_11
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;2147483680;1073881088;26847879232;64227535010;41;167;150;339;-7.881778066464941;0.140625;;random_11
0;0.1435609441755931;0.004921730015495125;0.20289989563132566;0.001149313093622308;0.16590935378399868;0.06608993129700884;0.17995365780355352;0.23551517419940277;536871040;1073881088;63902726242;2147483680;111;163;369;54;;;;random_12
1;0.25084655366242337;0.06991640990718272;0.11269596321295779;0.004344645789634707;0.1616979367011552;0.08621869715741594;0.05592725072597831;0.25835254284325204;536871040;1073881088;63902726242;2147483680;111;143;375;68;-7.8183334758784095;0.125;0.0625;random_12
2;0.23629732993148395;0.018167189487202577;0.14111107876859866;0.04779213228250062;0.09636930480127875;0.12623658339402413;0.010912918360664974;0.3231134629742463;1610752128;1073881088;63902726242;2147483680;154;126;337;80;-7.834381419045326;0.125;0.046875;random_12
3;0.21688959985603548;0.22975461882396572;0.014300411418585677;0.04434727916231787;0.1545608148441096;0.002833140743902175;0.013345801282926631;0.3239683338681567;1610752128;1073881088;63902726242;2147483680;165;155;337;40;-7.835453682997376;0.109375;0.0625;random_12
4;0.28811193067089474;0.120192067136924;0.037642841142899966;0.04408925071877728;0.14298353361136093;0.13242019228145177;0.016827277822480793;0.21773290661521058;1610752128;1073881088;63902726242;2147483680;144;136;349;68;-7.823209545970089;0.109375;0.046875;random_12
5;0.2513448966457677;0.08915769942608719;0.016629634072666266;0.1181371434798492;0.2008391403663697;0.12327716479800704;0.007096098510675712;0.19351822270057709;1610752128;1073881088;63902726242;2147483680;130;103;395;69;-7.821268123609136;0.140625;0.046875;random_12
