iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;medoid_0;medoid_1;medoid_2;medoid_3;cluster_size_0;cluster_size_1;cluster_size_2;cluster_size_3;iem;optimization;clustering;repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257357;0.18537826549771252;2415919104;11878805538;1610621056;18257936384;67;301;141;201;;;;random_0
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;36775659520;11811295266;1610743936;18258993152;134;303;106;167;-7.769279610773562;0.09375;0.0625;random_0
2;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;36775659520;11811295266;1610743936;18258993152;134;302;107;167;-7.827676018633242;0.078125;0.0625;random_0
3;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;36775659520;11811295266;1610743936;18258993152;134;302;107;167;-7.8276784644653565;0.125;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317257;0.12244267836512651;0.13150607973995737;0.21428175474110944;0.016445318155662837;0.020171010197108017;536871040;35433613312;29560812018;9672204290;44;121;422;123;;;;random_1
1;0.22103738533750877;0.09897927894087459;0.1405391727087729;0.2020718870880258;0.05455944957114942;0.2717547839492319;0.003921606738696804;0.007136435665739789;536871040;35433613312;29560812018;9672204290;53;133;397;127;-7.810557962973951;0.140625;0.046875;random_1
2;0.34884434049438995;0.00273272513097807;0.06775407423558436;0.38042746609519695;0.011189118644623321;0.09961849730817919;0.034426194101241654;0.05500758398980671;536871040;35433613312;29560812018;9672204290;60;166;345;139;-7.83286185304218;0.125;0.078125;random_1
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;536871040;35433613312;29542785136;9672204290;76;184;269;181;-7.855079523187828;0.09375;0.046875;random_1
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;536871040;35433613312;29542785136;9672204290;77;184;267;182;-7.881656676599717;0.125;0.046875;random_1
5;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;536871040;35433613312;29542785136;9672204290;77;184;267;182;-7.881371840909084;0.09375;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.23569143729881853;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;536871040;35433613312;29878530162;2147483680;30;186;441;53;;;;random_10
